blinded_id,bucket,evaluator_model,gpt_coarse_method_tags_by_agent,gpt_confidence,gpt_distinct_methods_count,gpt_method_diversity_score,gpt_rationale,parse_ok,question_hash,raw_response,run_dir,run_name,team_family_diversity,team_family_homogeneity_rate,team_major_family_diversity,trace_token_cosine_diversity,trace_token_cosine_similarity,vote_correct
P7G0058,low_text_high_strategy,gpt-5.5,"{""A1"": [""scenario-by-scenario moral evaluation"", ""ordinary moral standards"", ""option elimination""], ""A2"": [""scenario-by-scenario moral evaluation"", ""ordinary moral standards"", ""option elimination""], ""A3"": [""scenario-by-scenario moral evaluation"", ""ordinary moral standards"", ""option elimination""], ""A4"": [""scenario-by-scenario moral evaluation"", ""ordinary moral standards"", ""option matching""], ""A5"": [""scenario-by-scenario moral evaluation"", ""ordinary moral standards"", ""option elimination""]}",0.98,1,1,"All agents use the same reasoning method: independently classify each scenario under ordinary moral standards, justify the first via child abandonment/trafficking or severe child welfare violation, justify the second via responsible pet ownership, then map the resulting pair to the multiple-choice options. Differences are limited to wording, verbosity, and bullet formatting rather than distinct reasoning paths.",1,e0adf9fd8810,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""scenario-by-scenario moral evaluation"",""ordinary moral standards"",""option elimination""],""A2"":[""scenario-by-scenario moral evaluation"",""ordinary moral standards"",""option elimination""],""A3"":[""scenario-by-scenario moral evaluation"",""ordinary moral standards"",""option elimination""],""A4"":[""scenario-by-scenario moral evaluation"",""ordinary moral standards"",""option matching""],""A5"":[""scenario-by-scenario moral evaluation"",""ordinary moral standards"",""option elimination""]},""rationale"":""All agents use the same reasoning method: independently classify each scenario under ordinary moral standards, justify the first via child abandonment/trafficking or severe child welfare violation, justify the second via responsible pet ownership, then map the resulting pair to the multiple-choice options. Differences are limited to wording, verbosity, and bullet formatting rather than distinct reasoning paths.""}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.6661064463965514,0.35068590450271375,0.9269509774012185,0.09065758131404156,0.9093424186859584,1.0
P7G0059,low_strategy,gpt-5.5,"{""A1"": [""latin-translation"", ""definition-recall"", ""option-elimination""], ""A2"": [""latin-translation"", ""definition-recall"", ""option-elimination""], ""A3"": [""latin-translation"", ""definition-recall"", ""option-elimination""], ""A4"": [""latin-translation"", ""definition-recall"", ""option-elimination""], ""A5"": [""latin-translation"", ""definition-recall"", ""option-elimination""]}",0.98,1,1,"All agents use the same reasoning method: translate or recall the meaning of 'Ad crumenam' as an appeal to wealth/purse, match it to the wealth-based fallacy option, and reject the other options by naming their unrelated fallacy types. Differences are limited to wording, detail level, and occasional examples, not reasoning approach.",1,5827943ef2b2,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""latin-translation"", ""definition-recall"", ""option-elimination""],
    ""A2"": [""latin-translation"", ""definition-recall"", ""option-elimination""],
    ""A3"": [""latin-translation"", ""definition-recall"", ""option-elimination""],
    ""A4"": [""latin-translation"", ""definition-recall"", ""option-elimination""],
    ""A5"": [""latin-translation"", ""definition-recall"", ""option-elimination""]
  },
  ""rationale"": ""All agents use the same reasoning method: translate or recall the meaning of 'Ad crumenam' as an appeal to wealth/purse, match it to the wealth-based fallacy option, and reject the other options by naming their unrelated fallacy types. Differences are limited to wording, detail level, and occasional examples, not reasoning approach.""
}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.38164951477086206,0.7950386764074506,0.0,0.09734709494655414,0.9026529050534459,1.0
P7G0060,low_strategy,gpt-5.5,"{""A1"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""], ""A2"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""], ""A3"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""], ""A4"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""], ""A5"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""]}",0.94,1,1,"All agents use essentially the same reasoning method: they recall or reconstruct the Euthyphro dialogue, explain Socrates' demand for a universal definition of holiness, then evaluate answer choices A, B, C, and D in sequence. Differences are mainly emphasis, wording, and how strongly each trace treats the options, not genuinely distinct reasoning paths.",1,2e76aaa7f5bf,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.94,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""],
    ""A2"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""],
    ""A3"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""],
    ""A4"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""],
    ""A5"": [""option-by-option evaluation"", ""dialogue recall"", ""Socratic-definition analysis""]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: they recall or reconstruct the Euthyphro dialogue, explain Socrates' demand for a universal definition of holiness, then evaluate answer choices A, B, C, and D in sequence. Differences are mainly emphasis, wording, and how strongly each trace treats the options, not genuinely distinct reasoning paths.""
}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.3463392121887338,0.9772151898734176,0.0,0.07415333519891543,0.9258466648010846,1.0
P7G0061,high_text_low_strategy,gpt-5.5,"{""A1"": [""answer-only""], ""A2"": [""answer-only""], ""A3"": [""minimal unsupported assertion""], ""A4"": [""answer-only""], ""A5"": [""answer-only""]}",0.86,1,1,"Nearly all traces provide only a final answer with no visible reasoning method. A3 includes a very short, unclear fragment suggesting reliance on provided states or a population trend, but it is too minimal to establish a genuinely distinct reasoning path. Overall, the observable methods are effectively the same or absent.",1,2ff0314a4b2b,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.86,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""answer-only""
    ],
    ""A2"": [
      ""answer-only""
    ],
    ""A3"": [
      ""minimal unsupported assertion""
    ],
    ""A4"": [
      ""answer-only""
    ],
    ""A5"": [
      ""answer-only""
    ]
  },
  ""rationale"": ""Nearly all traces provide only a final answer with no visible reasoning method. A3 includes a very short, unclear fragment suggesting reliance on provided states or a population trend, but it is too minimal to establish a genuinely distinct reasoning path. Overall, the observable methods are effectively the same or absent.""
}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.2833462224894365,0.8250175801852049,0.0,0.40000000000000013,0.5999999999999999,1.0
P7G0062,low_text_high_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""domain fact recall: influenza reservoirs"", ""historical examples""], ""A2"": [""option-by-option elimination"", ""domain fact recall: influenza reservoirs"", ""historical examples""], ""A3"": [""option-by-option elimination"", ""domain fact recall: influenza reservoirs"", ""historical examples""], ""A4"": [""option-by-option elimination"", ""domain fact recall: influenza reservoirs"", ""historical examples""], ""A5"": [""option-by-option elimination"", ""domain fact recall: influenza reservoirs"", ""historical examples""]}",0.98,1,1,"All agents use essentially the same reasoning method: they evaluate each multiple-choice option in turn, invoke the same core virology facts about pigs as mixing vessels, wild birds as influenza A reservoirs, bats as more associated with coronaviruses, and humans as spreaders rather than zoonotic origins, then select wild birds. Differences are mainly verbosity and example selection, not reasoning approach.",1,2985ffe3f94f,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option elimination"",""domain fact recall: influenza reservoirs"",""historical examples""],""A2"":[""option-by-option elimination"",""domain fact recall: influenza reservoirs"",""historical examples""],""A3"":[""option-by-option elimination"",""domain fact recall: influenza reservoirs"",""historical examples""],""A4"":[""option-by-option elimination"",""domain fact recall: influenza reservoirs"",""historical examples""],""A5"":[""option-by-option elimination"",""domain fact recall: influenza reservoirs"",""historical examples""]},""rationale"":""All agents use essentially the same reasoning method: they evaluate each multiple-choice option in turn, invoke the same core virology facts about pigs as mixing vessels, wild birds as influenza A reservoirs, bats as more associated with coronaviruses, and humans as spreaders rather than zoonotic origins, then select wild birds. Differences are mainly verbosity and example selection, not reasoning approach.""}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.629878234365504,0.6268226895294977,0.9814538950336537,0.07525255441987366,0.9247474455801263,0.0
P7G0063,high_strategy,gpt-5.5,"{""A1"": [""option-by-option derivation checking""], ""A2"": [""option-by-option derivation checking""], ""A3"": [""option-by-option derivation checking""], ""A4"": [""option-by-option derivation checking""], ""A5"": [""grammar breakdown plus option-by-option derivation checking""]}",0.93,1,1,"All agents use essentially the same reasoning method: inspect the grammar productions, then test each candidate string by attempting a derivation or explaining why a derivation fails. Some traces include a brief grammar summary or slightly different local claims about symbol ordering, but these are minor variations within the same generate-and-check approach rather than genuinely distinct reasoning paths.",1,a8ec159ddb55,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.93,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""option-by-option derivation checking""
    ],
    ""A2"": [
      ""option-by-option derivation checking""
    ],
    ""A3"": [
      ""option-by-option derivation checking""
    ],
    ""A4"": [
      ""option-by-option derivation checking""
    ],
    ""A5"": [
      ""grammar breakdown plus option-by-option derivation checking""
    ]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: inspect the grammar productions, then test each candidate string by attempting a derivation or explaining why a derivation fails. Some traces include a brief grammar summary or slightly different local claims about symbol ordering, but these are minor variations within the same generate-and-check approach rather than genuinely distinct reasoning paths.""
}",prove_experiments\runs\P4_same_elimination_gpt4omini_seed42,P4_same_elimination_gpt4omini_seed42,0.7961046004983797,0.2,0.8649735207179272,0.2548743173513024,0.7451256826486976,0.0
P7G0064,low_strategy,gpt-5.5,"{""A1"": [""option-by-option evaluation"", ""all-options-valid elimination""], ""A2"": [""option-by-option evaluation"", ""all-options-valid elimination""], ""A3"": [""option-by-option evaluation"", ""all-options-valid elimination""], ""A4"": [""option-by-option evaluation"", ""all-options-valid elimination""], ""A5"": [""option-by-option evaluation"", ""all-options-valid elimination""]}",0.98,1,1,"All agents use essentially the same reasoning method: they evaluate A, B, and C one by one as plausible Socratic objections, then select D because it includes all of them. Differences are limited to wording, emphasis, and minor claims about which options are more direct, with no genuinely distinct reasoning path or alternative analytical framework.",1,2e76aaa7f5bf,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option evaluation"", ""all-options-valid elimination""],
    ""A2"": [""option-by-option evaluation"", ""all-options-valid elimination""],
    ""A3"": [""option-by-option evaluation"", ""all-options-valid elimination""],
    ""A4"": [""option-by-option evaluation"", ""all-options-valid elimination""],
    ""A5"": [""option-by-option evaluation"", ""all-options-valid elimination""]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: they evaluate A, B, and C one by one as plausible Socratic objections, then select D because it includes all of them. Differences are limited to wording, emphasis, and minor claims about which options are more direct, with no genuinely distinct reasoning path or alternative analytical framework.""
}",prove_experiments\runs\P4_same_elimination_gpt4omini_seed42,P4_same_elimination_gpt4omini_seed42,0.26668463622118677,0.9624024244089812,2.220446049250313e-16,0.19490525295194805,0.805094747048052,0.0
P7G0065,high_text_low_strategy,gpt-5.5,"{""A1"": [""answer_only_no_visible_reasoning""], ""A2"": [""answer_only_no_visible_reasoning""], ""A3"": [""domain_knowledge"", ""option_elimination""], ""A4"": [""domain_knowledge"", ""option_elimination""], ""A5"": [""domain_knowledge"", ""option_elimination""]}",0.85,2,2,"A3, A4, and A5 use essentially the same method: identify fluted stone points and extinct elephant association as characteristic of Clovis, then eliminate Thule, Lapita, and Dorset based on archaeological associations. A1 and A2 provide only final answers with no visible reasoning, which is a different trace type but not evidence of a distinct substantive reasoning method. Overall, the visible reasoning is highly overlapping, with only a small variation introduced by answer-only responses.",1,1344eb3e8338,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.85,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""answer_only_no_visible_reasoning""],
    ""A2"": [""answer_only_no_visible_reasoning""],
    ""A3"": [""domain_knowledge"", ""option_elimination""],
    ""A4"": [""domain_knowledge"", ""option_elimination""],
    ""A5"": [""domain_knowledge"", ""option_elimination""]
  },
  ""rationale"": ""A3, A4, and A5 use essentially the same method: identify fluted stone points and extinct elephant association as characteristic of Clovis, then eliminate Thule, Lapita, and Dorset based on archaeological associations. A1 and A2 provide only final answers with no visible reasoning, which is a different trace type but not evidence of a distinct substantive reasoning method. Overall, the visible reasoning is highly overlapping, with only a small variation introduced by answer-only responses.""
}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.381649514770862,0.7950386764074506,0.0,0.6610390175340249,0.33896098246597506,1.0
P7G0066,high_strategy,gpt-5.5,"{""A1"": [""concept recall: electromagnetism"", ""multiple-choice elimination""], ""A2"": [""concept recall: electromagnetism"", ""multiple-choice elimination""], ""A3"": [""concept recall: electromagnetism/Maxwell equations"", ""multiple-choice elimination""], ""A4"": [""structured fact-constraint-implication framing"", ""concept recall: electromagnetism/Maxwell equations"", ""multiple-choice elimination""], ""A5"": [""concept recall: electromagnetism"", ""multiple-choice elimination""]}",0.98,1,1,"All agents use essentially the same reasoning method: recall that electricity and magnetism are linked as electromagnetism, note that electromagnetic waves include light, and eliminate the other options as unrelated or too broad. A3 and A4 mention Maxwell's equations or add a structured framing, but these are superficial elaborations on the same conceptual recall-plus-option-elimination approach rather than genuinely different reasoning paths.",1,a63408590859,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""concept recall: electromagnetism"",""multiple-choice elimination""],""A2"":[""concept recall: electromagnetism"",""multiple-choice elimination""],""A3"":[""concept recall: electromagnetism/Maxwell equations"",""multiple-choice elimination""],""A4"":[""structured fact-constraint-implication framing"",""concept recall: electromagnetism/Maxwell equations"",""multiple-choice elimination""],""A5"":[""concept recall: electromagnetism"",""multiple-choice elimination""]},""rationale"":""All agents use essentially the same reasoning method: recall that electricity and magnetism are linked as electromagnetism, note that electromagnetic waves include light, and eliminate the other options as unrelated or too broad. A3 and A4 mention Maxwell's equations or add a structured framing, but these are superficial elaborations on the same conceptual recall-plus-option-elimination approach rather than genuinely different reasoning paths.""}",prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,0.6804041661550424,0.6338973870846196,0.5842388116428562,0.14930259112569855,0.8506974088743015,1.0
P7G0067,high_strategy,gpt-5.5,"{""A1"": [""option-by-option medical knowledge classification""], ""A2"": [""option-by-option medical knowledge classification""], ""A3"": [""option-by-option medical knowledge classification""], ""A4"": [""option-by-option medical knowledge classification""], ""A5"": [""option-by-option medical knowledge classification""]}",0.98,1,1,"All agents use the same reasoning method: they enumerate the answer choices, identify familial adenomatous polyposis, Li-Fraumeni syndrome, and Von Hippel-Lindau syndrome as hereditary cancer predisposition syndromes, then contrast Waardenburg syndrome as a pigmentation/hearing disorder rather than a cancer syndrome. Differences are limited to extra gene names, examples, and a minor caveat in A5, not distinct reasoning paths.",1,6b1eb1e617dc,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option medical knowledge classification""],
    ""A2"": [""option-by-option medical knowledge classification""],
    ""A3"": [""option-by-option medical knowledge classification""],
    ""A4"": [""option-by-option medical knowledge classification""],
    ""A5"": [""option-by-option medical knowledge classification""]
  },
  ""rationale"": ""All agents use the same reasoning method: they enumerate the answer choices, identify familial adenomatous polyposis, Li-Fraumeni syndrome, and Von Hippel-Lindau syndrome as hereditary cancer predisposition syndromes, then contrast Waardenburg syndrome as a pigmentation/hearing disorder rather than a cancer syndrome. Differences are limited to extra gene names, examples, and a minor caveat in A5, not distinct reasoning paths.""
}",prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7498625669965422,0.4,0.9709505944546688,0.2823005006107915,0.7176994993892085,1.0
P7G0068,high_strategy,gpt-5.5,"{""A1"": [""place-value rounding"", ""compare to options""], ""A2"": [""place-value rounding"", ""compare to options""], ""A3"": [""place-value rounding"", ""compare to options""], ""A4"": [""place-value rounding"", ""compare to options""], ""A5"": [""place-value rounding"", ""compare to options""]}",0.98,1,1,"All agents use the same place-value rounding procedure: identify the hundredths and thousandths digits, apply the less-than-5 rule, obtain 300.58, and compare against the multiple-choice options. Differences are only wording and minor formatting; A1 contains a brief inconsistency in option evaluation but does not reflect a distinct reasoning method.",1,4b74f9bb8790,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""place-value rounding"", ""compare to options""],
    ""A2"": [""place-value rounding"", ""compare to options""],
    ""A3"": [""place-value rounding"", ""compare to options""],
    ""A4"": [""place-value rounding"", ""compare to options""],
    ""A5"": [""place-value rounding"", ""compare to options""]
  },
  ""rationale"": ""All agents use the same place-value rounding procedure: identify the hundredths and thousandths digits, apply the less-than-5 rule, obtain 300.58, and compare against the multiple-choice options. Differences are only wording and minor formatting; A1 contains a brief inconsistency in option evaluation but does not reflect a distinct reasoning method.""
}",prove_experiments\runs\P4_same_elimination_gpt4omini_seed42,P4_same_elimination_gpt4omini_seed42,0.7898698238612567,0.3196959649289584,0.8483341504881557,0.047181140193537474,0.9528188598064625,1.0
P7G0069,low_text_high_strategy,gpt-5.5,"{""A1"": [""neuroanatomical localization"", ""Wernicke area recall"", ""option elimination""], ""A2"": [""neuroanatomical localization"", ""Wernicke area recall"", ""option elimination""], ""A3"": [""neuroanatomical localization"", ""Wernicke area recall"", ""option elimination""], ""A4"": [""neuroanatomical localization"", ""Wernicke area recall"", ""option elimination""], ""A5"": [""neuroanatomical localization"", ""Wernicke area recall"", ""option elimination""]}",0.98,1,1,"All agents use the same reasoning method: recall that language comprehension is associated with Wernicke's area in the left temporal lobe, then eliminate the other lobes/hemispheres based on standard neuroanatomical functions. Differences are limited to wording and minor added details such as prosody, aphasia terminology, or handedness lateralization.",1,9988718b5a7a,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""neuroanatomical localization"",
      ""Wernicke area recall"",
      ""option elimination""
    ],
    ""A2"": [
      ""neuroanatomical localization"",
      ""Wernicke area recall"",
      ""option elimination""
    ],
    ""A3"": [
      ""neuroanatomical localization"",
      ""Wernicke area recall"",
      ""option elimination""
    ],
    ""A4"": [
      ""neuroanatomical localization"",
      ""Wernicke area recall"",
      ""option elimination""
    ],
    ""A5"": [
      ""neuroanatomical localization"",
      ""Wernicke area recall"",
      ""option elimination""
    ]
  },
  ""rationale"": ""All agents use the same reasoning method: recall that language comprehension is associated with Wernicke's area in the left temporal lobe, then eliminate the other lobes/hemispheres based on standard neuroanatomical functions. Differences are limited to wording and minor added details such as prosody, aphasia terminology, or handedness lateralization.""
}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.6594168940368601,0.7506859045027138,0.584238811642856,0.06984393391827237,0.9301560660817276,1.0
P7G0070,high_text_low_strategy,gpt-5.5,"{""A1"": [""definition recall"", ""latch vs flip-flop contrast""], ""A2"": [""definition recall"", ""latch vs flip-flop contrast""], ""A3"": [""definition recall"", ""latch vs flip-flop contrast"", ""option elimination""], ""A4"": [""definition recall"", ""latch vs flip-flop contrast""], ""A5"": [""definition recall"", ""latch vs flip-flop contrast"", ""option elimination""]}",0.98,1,1,"All agents use the same core reasoning method: recall that latches are level-sensitive storage elements and contrast them with edge-sensitive flip-flops. A3 and A5 add explicit option elimination, but this is a superficial extension rather than a genuinely different reasoning path.",1,f4f8b1d07bd4,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""definition recall"", ""latch vs flip-flop contrast""],
    ""A2"": [""definition recall"", ""latch vs flip-flop contrast""],
    ""A3"": [""definition recall"", ""latch vs flip-flop contrast"", ""option elimination""],
    ""A4"": [""definition recall"", ""latch vs flip-flop contrast""],
    ""A5"": [""definition recall"", ""latch vs flip-flop contrast"", ""option elimination""]
  },
  ""rationale"": ""All agents use the same core reasoning method: recall that latches are level-sensitive storage elements and contrast them with edge-sensitive flip-flops. A3 and A5 add explicit option elimination, but this is a superficial extension rather than a genuinely different reasoning path.""
}",prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.2646804326436821,0.9737948294722724,0.0,0.2322528726182086,0.7677471273817914,1.0
P7G0071,low_text_high_strategy,gpt-5.5,"{""A1"": [""define law"", ""option-by-option elimination"", ""derive MC inverse to MP"", ""standard cost-curve reasoning""], ""A2"": [""define law"", ""option-by-option elimination"", ""derive MC inverse to MP"", ""standard cost-curve reasoning""], ""A3"": [""define law"", ""option-by-option elimination"", ""MC rises from falling MP"", ""standard cost-curve reasoning""], ""A4"": [""define law"", ""option-by-option elimination"", ""derive MC inverse to MP"", ""standard cost-curve reasoning""], ""A5"": [""define law"", ""option-by-option elimination"", ""MC inverse to MP"", ""standard cost-curve reasoning""]}",0.96,1,1,"All agents use essentially the same reasoning method: state the law of diminishing marginal returns, evaluate each multiple-choice option, reject AVC/AFC/MP based on standard curve shapes, and select MC by linking falling marginal product to rising marginal cost, often via the inverse MP-MC relationship. Differences are mainly wording, order, and minor elaborations such as explicitly deriving MC = wage/MP or mentioning the MC-AVC relationship.",1,2e1a38ef5c8d,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.96,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""define law"", ""option-by-option elimination"", ""derive MC inverse to MP"", ""standard cost-curve reasoning""],
    ""A2"": [""define law"", ""option-by-option elimination"", ""derive MC inverse to MP"", ""standard cost-curve reasoning""],
    ""A3"": [""define law"", ""option-by-option elimination"", ""MC rises from falling MP"", ""standard cost-curve reasoning""],
    ""A4"": [""define law"", ""option-by-option elimination"", ""derive MC inverse to MP"", ""standard cost-curve reasoning""],
    ""A5"": [""define law"", ""option-by-option elimination"", ""MC inverse to MP"", ""standard cost-curve reasoning""]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: state the law of diminishing marginal returns, evaluate each multiple-choice option, reject AVC/AFC/MP based on standard curve shapes, and select MC by linking falling marginal product to rising marginal cost, often via the inverse MP-MC relationship. Differences are mainly wording, order, and minor elaborations such as explicitly deriving MC = wage/MP or mentioning the MC-AVC relationship.""
}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.6835690726682696,0.6289219127370491,0.5842388116428562,0.07548030687887086,0.9245196931211291,0.0
P7G0072,high_text_low_strategy,gpt-5.5,"{""A1"": [""answer-only""], ""A2"": [""cue-recognition"", ""domain-fact recall""], ""A3"": [""option-by-option elimination"", ""domain-fact recall""], ""A4"": [""answer-only""], ""A5"": [""option-by-option elimination"", ""cue-recognition""]}",0.85,2,2,"The substantive traces all rely on the same core archaeological association: fluted stone points linked to extinct elephants indicate Clovis. A3 and A5 add option-by-option elimination, while A2 gives a shorter direct cue match; A1 and A4 provide no observable reasoning beyond the final answer. These are mostly variations in exposition rather than genuinely distinct reasoning paths.",1,1344eb3e8338,"{""method_diversity_score"":2,""confidence"":0.85,""distinct_methods_count"":2,""coarse_method_tags_by_agent"":{""A1"":[""answer-only""],""A2"":[""cue-recognition"",""domain-fact recall""],""A3"":[""option-by-option elimination"",""domain-fact recall""],""A4"":[""answer-only""],""A5"":[""option-by-option elimination"",""cue-recognition""]},""rationale"":""The substantive traces all rely on the same core archaeological association: fluted stone points linked to extinct elephants indicate Clovis. A3 and A5 add option-by-option elimination, while A2 gives a shorter direct cue match; A1 and A4 provide no observable reasoning beyond the final answer. These are mostly variations in exposition rather than genuinely distinct reasoning paths.""}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.381649514770862,0.7950386764074506,0.0,0.6305879079686644,0.3694120920313356,1.0
P7G0073,low_strategy,gpt-5.5,"{""A1"": [""answer-only"", ""no-visible-reasoning""], ""A2"": [""factual-recall"", ""brief-option-contrast""], ""A3"": [""attempted-option-analysis"", ""garbled-reasoning""], ""A4"": [""direct-factual-recall""], ""A5"": [""option-by-option-elimination"", ""definition-based-comparison""]}",0.86,2,2,"The traces largely rely on the same core method: recalling that gastrulation forms the three primary germ layers. A2, A4, and A5 all use this fact directly, with A5 providing a fuller option-by-option elimination and A2 a shorter contrast. A1 gives only the answer, so no distinct reasoning method is visible. A3 appears to attempt option analysis but is too garbled to establish a genuinely different reasoning path. Overall, the diversity is low, with mainly direct recall versus slightly expanded elimination.",1,1e89b7735a6e,"{""method_diversity_score"":2,""confidence"":0.86,""distinct_methods_count"":2,""coarse_method_tags_by_agent"":{""A1"":[""answer-only"",""no-visible-reasoning""],""A2"":[""factual-recall"",""brief-option-contrast""],""A3"":[""attempted-option-analysis"",""garbled-reasoning""],""A4"":[""direct-factual-recall""],""A5"":[""option-by-option-elimination"",""definition-based-comparison""]},""rationale"":""The traces largely rely on the same core method: recalling that gastrulation forms the three primary germ layers. A2, A4, and A5 all use this fact directly, with A5 providing a fuller option-by-option elimination and A2 a shorter contrast. A1 gives only the answer, so no distinct reasoning method is visible. A3 appears to attempt option analysis but is too garbled to establish a genuinely different reasoning path. Overall, the diversity is low, with mainly direct recall versus slightly expanded elimination.""}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.3638568553684872,0.8369523543602156,2.220446049250313e-16,0.7533156403415939,0.24668435965840607,1.0
