probe_kind,run_name,model,agent_id,target_label,target_major_label,primary,secondary,primary_major,secondary_major,exact_hit,primary_exact_hit,secondary_exact_hit,same_major_primary_hit,same_major_any_hit,agent_answer_correct
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,causal_mechanism_reasoning,option_contradiction_check,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,equation_solving,direct_computation,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contradiction_check,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,distractor_elimination,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,1,distractor_elimination|option_contrast,mmlu_option_semantics,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contradiction_check,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,0
same,P3_same_elimination_qwen25_7b_seed42,qwen2.5-7b-instruct,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contradiction_check,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,quantitative_formula_application,case_analysis,mmlu_domain_reasoning,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,decomposition,decomposition,representation_formalization,representation_formalization,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,equation_solving,algebraic_derivation,algebra_computation,algebra_computation,0,0,0,0,0,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,quantitative_formula_application,case_analysis,mmlu_domain_reasoning,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,direct_computation,algebra_computation,algebra_computation,0,0,0,0,0,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,causal_mechanism_reasoning,historical_context_reasoning,mmlu_domain_reasoning,mmlu_domain_reasoning,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,rule_or_principle_application,case_analysis,mmlu_domain_reasoning,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,historical_context_reasoning,option_contrast,mmlu_domain_reasoning,mmlu_option_semantics,1,0,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,example_counterexample_reasoning,proof_by_contradiction,mmlu_domain_reasoning,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,example_counterexample_reasoning,rule_or_principle_application,mmlu_domain_reasoning,mmlu_domain_reasoning,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,counterexample_search,rule_or_principle_application,logical_proof,mmlu_domain_reasoning,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,case_analysis,exhaustive_enumeration,logical_proof,logical_proof,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,distractor_elimination,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,1,1,0,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,distractor_elimination,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,distractor_elimination,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,algebraic_derivation,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,algebraic_derivation,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,decomposition,decomposition,representation_formalization,representation_formalization,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,direct_computation,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,equation_solving,direct_computation,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,equation_solving,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,causal_mechanism_reasoning,option_contrast,mmlu_domain_reasoning,mmlu_option_semantics,1,0,1,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,causal_mechanism_reasoning,option_contradiction_check,mmlu_domain_reasoning,mmlu_option_semantics,1,0,1,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,0
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,0,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,1,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,2,distractor_elimination|option_contrast|option_contradiction_check,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,3,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
same,P3_same_elimination_qwen35_plus_seed42,qwen3.5-plus,4,distractor_elimination|option_contrast,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,1,1,1,1,1
